,wavenumber,experimental,CO2 v2a phase I,CO2 v2b phase I,CO2 gas,linear baseline,residue,CO2 gas experimental
2725,3227.43,4.19835,0.0,0.0,0.0,-105.395,109.593,0.0509972
2726,3228.39,4.21115,0.0,0.0,0.0,-105.435,109.646,0.0499393
2727,3229.35,4.22282,0.0,0.0,0.0,-105.476,109.699,0.0499561
2728,3230.32,4.22194,0.0,0.0,0.0,-105.516,109.738,0.0505847
2729,3231.28,4.20627,0.0,0.0,0.0,-105.556,109.763,0.0488083
2730,3232.25,4.19454,0.0,0.0,0.0,-105.597,109.791,0.0493112
2731,3233.21,4.18004,0.0,0.0,0.0,-105.637,109.817,0.0499297
2732,3234.18,4.18994,0.0,0.0,0.0,-105.678,109.868,0.0481485
2733,3235.14,4.21279,0.0,0.0,0.0,-105.718,109.931,0.0475738
2734,3236.1,4.21899,0.0,0.0,0.0,-105.758,109.977,0.0498909
2735,3237.07,4.22075,0.0,0.0,0.0,-105.799,110.02,0.0507283
2736,3238.03,4.23063,0.0,0.0,0.0,-105.839,110.07,0.048537
2737,3239.0,4.23046,0.0,0.0,0.0,-105.88,110.11,0.0482906
2738,3239.96,4.23769,0.0,0.0,0.0,-105.92,110.158,0.049848
2739,3240.93,4.23893,0.0,0.0,0.0,-105.96,110.199,0.0495755
2740,3241.89,4.23263,0.0,0.0,0.0,-106.001,110.233,0.0483931
2741,3242.85,4.22569,0.0,0.0,0.0,-106.041,110.267,0.0481073
2742,3243.82,4.22208,0.0,0.0,0.0,-106.082,110.304,0.0508335
2743,3244.78,4.23681,0.0,0.0,0.0,-106.122,110.359,0.0574307
2744,3245.75,4.24099,0.0,0.0,0.0,-106.162,110.403,0.0554038
2745,3246.71,4.23338,0.0,0.0,0.0,-106.203,110.436,0.0488327
2746,3247.68,4.23587,0.0,0.0,0.0,-106.243,110.479,0.047328
2747,3248.64,4.24237,0.0,0.0,0.0,-106.284,110.526,0.0472327
2748,3249.6,4.24455,0.0,0.0,0.0,-106.324,110.568,0.0474027
2749,3250.57,4.24429,0.0,0.0,0.0,-106.364,110.609,0.0474113
2750,3251.53,4.23812,0.0,0.0,0.0,-106.405,110.643,0.0476233
2751,3252.5,4.23425,0.0,0.0,0.0,-106.445,110.679,0.0480521
2752,3253.46,4.23693,0.0,0.0,0.0,-106.486,110.722,0.0520642
2753,3254.43,4.23123,0.0,0.0,0.0,-106.526,110.757,0.0547564
2754,3255.39,4.22243,0.0,0.0,0.0,-106.566,110.789,0.0506252
2755,3256.35,4.23042,0.0,0.0,0.0,-106.607,110.837,0.0495095
2756,3257.32,4.24658,0.0,0.0,0.0,-106.647,110.894,0.050944
2757,3258.28,4.25396,0.0,0.0,0.0,-106.687,110.941,0.0494664
2758,3259.25,4.24437,0.0,0.0,0.0,-106.728,110.972,0.0487041
2759,3260.21,4.24145,0.0,0.0,0.0,-106.768,111.01,0.0502742
2760,3261.18,4.24167,0.0,0.0,0.0,-106.809,111.05,0.0497655
2761,3262.14,4.23586,0.0,0.0,0.0,-106.849,111.085,0.0483009
2762,3263.1,4.23443,0.0,0.0,0.0,-106.889,111.124,0.0486331
2763,3264.07,4.22913,0.0,0.0,0.0,-106.93,111.159,0.0490645
2764,3265.03,4.22861,0.0,0.0,0.0,-106.97,111.199,0.0497185
2765,3266.0,4.22683,0.0,0.0,0.0,-107.011,111.237,0.0492064
2766,3266.96,4.22632,0.0,0.0,0.0,-107.051,111.277,0.0481334
2767,3267.93,4.22616,0.0,0.0,0.0,-107.091,111.318,0.0476496
2768,3268.89,4.22418,0.0,0.0,0.0,-107.132,111.356,0.0474544
2769,3269.85,4.22259,0.0,0.0,0.0,-107.172,111.395,0.0478024
2770,3270.82,4.24845,0.0,0.0,0.0,-107.213,111.461,0.0485794
2771,3271.78,4.27544,0.0,0.0,0.0,-107.253,111.528,0.0491171
2772,3272.75,4.25867,0.0,0.0,0.0,-107.293,111.552,0.052517
2773,3273.71,4.24362,0.0,0.0,0.0,-107.334,111.577,0.0573284
2774,3274.68,4.22764,0.0,0.0,0.0,-107.374,111.602,0.0540331
2775,3275.64,4.21121,0.0,0.0,0.0,-107.415,111.626,0.0530377
2776,3276.6,4.2284,0.0,0.0,0.0,-107.455,111.683,0.0558786
2777,3277.57,4.22896,0.0,0.0,0.0,-107.495,111.724,0.0518425
2778,3278.53,4.22204,0.0,0.0,0.0,-107.536,111.758,0.0493083
2779,3279.5,4.21886,0.0,0.0,0.0,-107.576,111.795,0.0502098
2780,3280.46,4.21405,0.0,0.0,0.0,-107.617,111.831,0.0501744
2781,3281.42,4.20687,0.0,0.0,0.0,-107.657,111.864,0.048849
2782,3282.39,4.20706,0.0,0.0,0.0,-107.697,111.904,0.0495488
2783,3283.35,4.22337,0.0,0.0,0.0,-107.738,111.961,0.0508727
2784,3284.32,4.21504,0.0,0.0,0.0,-107.778,111.993,0.0502346
2785,3285.28,4.20746,0.0,0.0,0.0,-107.818,112.026,0.0487643
2786,3286.25,4.20757,0.0,0.0,0.0,-107.859,112.066,0.0482426
2787,3287.21,4.19746,0.0,0.0,0.0,-107.899,112.097,0.0486612
2788,3288.17,4.18311,0.0,0.0,0.0,-107.94,112.123,0.0506481
2789,3289.14,4.18244,0.0,0.0,0.0,-107.98,112.163,0.0508487
2790,3290.1,4.1876,0.0,0.0,0.0,-108.02,112.208,0.049735
2791,3291.07,4.17526,0.0,0.0,0.0,-108.061,112.236,0.0519244
2792,3292.03,4.16181,0.0,0.0,0.0,-108.101,112.263,0.0538716
2793,3293.0,4.16116,0.0,0.0,0.0,-108.142,112.303,0.0529744
2794,3293.96,4.15964,0.0,0.0,0.0,-108.182,112.342,0.0505297
2795,3294.92,4.14857,0.0,0.0,0.0,-108.222,112.371,0.04868
2796,3295.89,4.1468,0.0,0.0,0.0,-108.263,112.41,0.0483639
2797,3296.85,4.15291,0.0,0.0,0.0,-108.303,112.456,0.0501851
2798,3297.82,4.15893,0.0,0.0,0.0,-108.344,112.503,0.0516227
2799,3298.78,4.16852,0.0,0.0,0.0,-108.384,112.552,0.0498977
2800,3299.75,4.16294,0.0,0.0,0.0,-108.424,112.587,0.0489655
2801,3300.71,4.15127,0.0,0.0,0.0,-108.465,112.616,0.0488897
2802,3301.67,4.14115,0.0,0.0,0.0,-108.505,112.646,0.0483577
2803,3302.64,4.13367,0.0,0.0,0.0,-108.546,112.679,0.0485777
2804,3303.6,4.1229,0.0,0.0,0.0,-108.586,112.709,0.048851
2805,3304.57,4.10592,0.0,0.0,0.0,-108.626,112.732,0.0482053
2806,3305.53,4.09036,0.0,0.0,0.0,-108.667,112.757,0.0478027
2807,3306.5,4.0876,0.0,0.0,0.0,-108.707,112.795,0.0480206
2808,3307.46,4.09987,0.0,0.0,0.0,-108.748,112.847,0.0503356
2809,3308.42,4.10799,0.0,0.0,0.0,-108.788,112.896,0.0554234
2810,3309.39,4.11322,0.0,0.0,0.0,-108.828,112.942,0.0553746
2811,3310.35,4.12875,0.0,0.0,0.0,-108.869,112.997,0.052064
2812,3311.32,4.12898,0.0,0.0,0.0,-108.909,113.038,0.0512163
2813,3312.28,4.1201,0.0,0.0,0.0,-108.949,113.07,0.0521228
2814,3313.24,4.11908,0.0,0.0,0.0,-108.99,113.109,0.054232
2815,3314.21,4.12031,0.0,0.0,0.0,-109.03,113.151,0.0517453
2816,3315.17,4.12214,0.0,0.0,0.0,-109.071,113.193,0.0490423
2817,3316.14,4.11986,0.0,0.0,0.0,-109.111,113.231,0.0487658
2818,3317.1,4.11655,0.0,0.0,0.0,-109.151,113.268,0.0495121
2819,3318.07,4.11068,0.0,0.0,0.0,-109.192,113.303,0.0496072
2820,3319.03,4.11003,0.0,0.0,0.0,-109.232,113.342,0.0492123
2821,3319.99,4.11192,0.0,0.0,0.0,-109.273,113.385,0.048865
2822,3320.96,4.10947,0.0,0.0,0.0,-109.313,113.422,0.0489652
2823,3321.92,4.10698,0.0,0.0,0.0,-109.353,113.46,0.0492314
2824,3322.89,4.10272,0.0,0.0,0.0,-109.394,113.497,0.0499611
2825,3323.85,4.08835,0.0,0.0,0.0,-109.434,113.523,0.050396
2826,3324.82,4.07495,0.0,0.0,0.0,-109.475,113.55,0.0505407
2827,3325.78,4.06479,0.0,0.0,0.0,-109.515,113.58,0.0506219
2828,3326.74,4.07355,0.0,0.0,0.0,-109.555,113.629,0.0517821
2829,3327.71,4.08287,0.0,0.0,0.0,-109.596,113.679,0.0512998
2830,3328.67,4.08802,0.0,0.0,0.0,-109.636,113.724,0.0502194
2831,3329.64,4.07775,0.0,0.0,0.0,-109.677,113.754,0.0499078
2832,3330.6,4.06457,0.0,0.0,0.0,-109.717,113.781,0.0494311
2833,3331.57,4.06577,0.0,0.0,0.0,-109.757,113.823,0.0488925
2834,3332.53,4.07616,0.0,0.0,0.0,-109.798,113.874,0.0490118
2835,3333.49,4.06426,0.0,0.0,0.0,-109.838,113.902,0.049743
2836,3334.46,4.06032,0.0,0.0,0.0,-109.878,113.939,0.0522426
2837,3335.42,4.05184,0.0,0.0,0.0,-109.919,113.971,0.0528297
2838,3336.39,4.04322,0.0,0.0,0.0,-109.959,114.003,0.0556344
2839,3337.35,4.0398,0.0,0.0,0.0,-110.0,114.039,0.0554473
2840,3338.32,4.02901,0.0,0.0,0.0,-110.04,114.069,0.050412
2841,3339.28,4.03146,0.0,0.0,0.0,-110.08,114.112,0.0494608
2842,3340.24,4.0394,0.0,0.0,0.0,-110.121,114.16,0.050091
2843,3341.21,4.04458,0.0,0.0,0.0,-110.161,114.206,0.0500537
2844,3342.17,4.03769,0.0,0.0,0.0,-110.202,114.239,0.0498362
2845,3343.14,4.03291,0.0,0.0,0.0,-110.242,114.275,0.0494464
2846,3344.1,4.03175,0.0,0.0,0.0,-110.282,114.314,0.049059
2847,3345.07,4.02801,0.0,0.0,0.0,-110.323,114.351,0.0492257
2848,3346.03,4.02985,0.0,0.0,0.0,-110.363,114.393,0.0495941
2849,3346.99,4.03267,0.0,0.0,0.0,-110.404,114.436,0.0496703
2850,3347.96,4.03104,0.0,0.0,0.0,-110.444,114.475,0.0499311
2851,3348.92,4.01398,0.0,0.0,0.0,-110.484,114.498,0.0499502
2852,3349.89,3.99752,0.0,0.0,0.0,-110.525,114.522,0.0495778
2853,3350.85,3.9943,0.0,0.0,0.0,-110.565,114.559,0.0494832
2854,3351.82,4.00201,0.0,0.0,0.0,-110.606,114.608,0.049544
2855,3352.78,3.99862,0.0,0.0,0.0,-110.646,114.645,0.0498776
2856,3353.74,4.0018,0.0,0.0,0.0,-110.686,114.688,0.0507787
2857,3354.71,4.00496,0.0,0.0,0.0,-110.727,114.732,0.0522521
2858,3355.67,4.01523,0.0,0.0,0.0,-110.767,114.782,0.0547198
2859,3356.64,4.0079,0.0,0.0,0.0,-110.808,114.815,0.0544259
2860,3357.6,3.99046,0.0,0.0,0.0,-110.848,114.838,0.0522707
2861,3358.57,3.98168,0.0,0.0,0.0,-110.888,114.87,0.0510655
2862,3359.53,3.97938,0.0,0.0,0.0,-110.929,114.908,0.0522243
2863,3360.49,3.97728,0.0,0.0,0.0,-110.969,114.946,0.0527635
2864,3361.46,3.97981,0.0,0.0,0.0,-111.01,114.989,0.0548279
2865,3362.42,3.98101,0.0,0.0,0.0,-111.05,115.031,0.054777
2866,3363.39,3.97106,0.0,0.0,0.0,-111.09,115.061,0.0530419
2867,3364.35,3.95633,0.0,0.0,0.0,-111.131,115.087,0.0552305
2868,3365.32,3.95242,0.0,0.0,0.0,-111.171,115.123,0.0581967
2869,3366.28,3.9444,0.0,0.0,0.0,-111.211,115.156,0.057308
2870,3367.24,3.9332,0.0,0.0,0.0,-111.252,115.185,0.0551144
2871,3368.21,3.9275,0.0,0.0,0.0,-111.292,115.22,0.0543323
2872,3369.17,3.9164,0.0,0.0,0.0,-111.333,115.249,0.052489
2873,3370.14,3.91935,0.0,0.0,0.0,-111.373,115.292,0.0509994
2874,3371.1,3.93028,0.0,0.0,0.0,-111.413,115.344,0.0502237
2875,3372.07,3.92782,0.0,0.0,0.0,-111.454,115.382,0.0501572
2876,3373.03,3.9259,0.0,0.0,0.0,-111.494,115.42,0.0499207
2877,3373.99,3.92557,0.0,0.0,0.0,-111.535,115.46,0.0503635
2878,3374.96,3.92283,0.0,0.0,0.0,-111.575,115.498,0.0506782
2879,3375.92,3.91588,0.0,0.0,0.0,-111.615,115.531,0.0504925
2880,3376.89,3.9099,0.0,0.0,0.0,-111.656,115.566,0.0504989
2881,3377.85,3.91133,0.0,0.0,0.0,-111.696,115.608,0.051082
2882,3378.82,3.91366,0.0,0.0,0.0,-111.737,115.65,0.0509983
2883,3379.78,3.89912,0.0,0.0,0.0,-111.777,115.676,0.0506314
2884,3380.74,3.89175,0.0,0.0,0.0,-111.817,115.709,0.0504244
2885,3381.71,3.89126,0.0,0.0,0.0,-111.858,115.749,0.0505789
2886,3382.67,3.8872,0.0,0.0,0.0,-111.898,115.785,0.0518482
2887,3383.64,3.88851,0.0,0.0,0.0,-111.939,115.827,0.054685
2888,3384.6,3.89095,0.0,0.0,0.0,-111.979,115.87,0.0572603
2889,3385.57,3.8908,0.0,0.0,0.0,-112.019,115.91,0.0569136
2890,3386.53,3.88586,0.0,0.0,0.0,-112.06,115.946,0.0534801
2891,3387.49,3.87372,0.0,0.0,0.0,-112.1,115.974,0.0505793
2892,3388.46,3.87052,0.0,0.0,0.0,-112.141,116.011,0.0502403
2893,3389.42,3.86068,0.0,0.0,0.0,-112.181,116.042,0.05034
2894,3390.39,3.84604,0.0,0.0,0.0,-112.221,116.067,0.0506393
2895,3391.35,3.81039,0.0,0.0,0.0,-112.262,116.072,0.0532561
2896,3392.32,3.81159,0.0,0.0,0.0,-112.302,116.114,0.0623089
2897,3393.28,3.84793,0.0,0.0,0.0,-112.342,116.19,0.0634558
2898,3394.24,3.84992,0.0,0.0,0.0,-112.383,116.233,0.0539342
2899,3395.21,3.84235,0.0,0.0,0.0,-112.423,116.266,0.0506933
2900,3396.17,3.82038,0.0,0.0,0.0,-112.464,116.284,0.0543526
2901,3397.14,3.82096,0.0,0.0,0.0,-112.504,116.325,0.0608972
2902,3398.1,3.82699,0.0,0.0,0.0,-112.544,116.371,0.0572957
2903,3399.07,3.80434,0.0,0.0,0.0,-112.585,116.389,0.051571
2904,3400.03,3.77923,0.0,0.0,0.0,-112.625,116.404,0.0508399
2905,3400.99,3.77949,0.0,0.0,0.0,-112.666,116.445,0.0518902
2906,3401.96,3.78238,0.0,0.0,0.0,-112.706,116.488,0.0523355
2907,3402.92,3.78631,0.0,0.0,0.0,-112.746,116.533,0.0530564
2908,3403.89,3.79299,0.0,0.0,0.0,-112.787,116.58,0.0536587
2909,3404.85,3.78805,0.0,0.0,0.0,-112.827,116.615,0.0516096
2910,3405.82,3.78851,0.0,0.0,0.0,-112.868,116.656,0.0506076
2911,3406.78,3.7859,0.0,0.0,0.0,-112.908,116.694,0.0508905
2912,3407.74,3.76324,0.0,0.0,0.0,-112.948,116.712,0.0507657
2913,3408.71,3.75253,0.0,0.0,0.0,-112.989,116.741,0.051017
2914,3409.67,3.75445,0.0,0.0,0.0,-113.029,116.784,0.0508129
2915,3410.64,3.75789,0.0,0.0,0.0,-113.07,116.827,0.0504064
2916,3411.6,3.74301,0.0,0.0,0.0,-113.11,116.853,0.0505814
2917,3412.57,3.72999,0.0,0.0,0.0,-113.15,116.88,0.0515961
2918,3413.53,3.73299,0.0,0.0,0.0,-113.191,116.924,0.0518881
2919,3414.49,3.73649,0.0,0.0,0.0,-113.231,116.968,0.0512198
2920,3415.46,3.73597,0.0,0.0,0.0,-113.271,117.007,0.0510398
2921,3416.42,3.73595,0.0,0.0,0.0,-113.312,117.048,0.0509593
2922,3417.39,3.73437,0.0,0.0,0.0,-113.352,117.087,0.0513774
2923,3418.35,3.72993,0.0,0.0,0.0,-113.393,117.123,0.053137
2924,3419.32,3.71525,0.0,0.0,0.0,-113.433,117.148,0.0596584
2925,3420.28,3.70767,0.0,0.0,0.0,-113.473,117.181,0.0709152
2926,3421.24,3.7169,0.0,0.0,0.0,-113.514,117.231,0.0703018
2927,3422.21,3.71462,0.0,0.0,0.0,-113.554,117.269,0.063197
2928,3423.17,3.71121,0.0,0.0,0.0,-113.595,117.306,0.0576356
2929,3424.14,3.70232,0.0,0.0,0.0,-113.635,117.337,0.0530271
2930,3425.1,3.68421,0.0,0.0,0.0,-113.675,117.36,0.05121
2931,3426.07,3.67978,0.0,0.0,0.0,-113.716,117.396,0.050802
2932,3427.03,3.67402,0.0,0.0,0.0,-113.756,117.43,0.0521812
2933,3427.99,3.66599,0.0,0.0,0.0,-113.797,117.463,0.0536044
2934,3428.96,3.66564,0.0,0.0,0.0,-113.837,117.503,0.0522895
2935,3429.92,3.6461,0.0,0.0,0.0,-113.877,117.524,0.0523272
2936,3430.89,3.64086,0.0,0.0,0.0,-113.918,117.559,0.0553678
2937,3431.85,3.63717,0.0,0.0,0.0,-113.958,117.595,0.0548381
2938,3432.82,3.62723,0.0,0.0,0.0,-113.999,117.626,0.0528385
2939,3433.78,3.60694,0.0,0.0,0.0,-114.039,117.646,0.0514489
2940,3434.74,3.5955,0.0,0.0,0.0,-114.079,117.675,0.0507113
2941,3435.71,3.60213,0.0,0.0,0.0,-114.12,117.722,0.0510674
2942,3436.67,3.61506,0.0,0.0,0.0,-114.16,117.775,0.0515692
2943,3437.64,3.61484,0.0,0.0,0.0,-114.201,117.815,0.0518853
2944,3438.6,3.61533,0.0,0.0,0.0,-114.241,117.856,0.0522537
2945,3439.57,3.61875,0.0,0.0,0.0,-114.281,117.9,0.0521963
2946,3440.53,3.61145,0.0,0.0,0.0,-114.322,117.933,0.0527974
2947,3441.49,3.5895,0.0,0.0,0.0,-114.362,117.952,0.0583912
2948,3442.46,3.59452,0.0,0.0,0.0,-114.402,117.997,0.0681521
2949,3443.42,3.60242,0.0,0.0,0.0,-114.443,118.045,0.0627906
2950,3444.39,3.58713,0.0,0.0,0.0,-114.483,118.07,0.0560101
2951,3445.35,3.55539,0.0,0.0,0.0,-114.524,118.079,0.058903
2952,3446.32,3.53582,0.0,0.0,0.0,-114.564,118.1,0.0761387
2953,3447.28,3.58268,0.0,0.0,0.0,-114.604,118.187,0.0955247
2954,3448.24,3.5929,0.0,0.0,0.0,-114.645,118.238,0.0744354
2955,3449.21,3.56986,0.0,0.0,0.0,-114.685,118.255,0.0552607
2956,3450.17,3.55916,0.0,0.0,0.0,-114.726,118.285,0.0516862
2957,3451.14,3.55525,0.0,0.0,0.0,-114.766,118.321,0.0512114
2958,3452.1,3.54754,0.0,0.0,0.0,-114.806,118.354,0.0510556
2959,3453.07,3.54624,0.0,0.0,0.0,-114.847,118.393,0.0514266
2960,3454.03,3.53765,0.0,0.0,0.0,-114.887,118.425,0.0511858
2961,3454.99,3.51556,0.0,0.0,0.0,-114.928,118.443,0.0520714
2962,3455.96,3.50657,0.0,0.0,0.0,-114.968,118.475,0.0534224
2963,3456.92,3.51608,0.0,0.0,0.0,-115.008,118.524,0.0532509
2964,3457.89,3.51751,0.0,0.0,0.0,-115.049,118.566,0.0529201
2965,3458.85,3.50007,0.0,0.0,0.0,-115.089,118.589,0.0533226
2966,3459.82,3.48788,0.0,0.0,0.0,-115.13,118.617,0.0535517
2967,3460.78,3.48573,0.0,0.0,0.0,-115.17,118.656,0.0576465
2968,3461.74,3.49044,0.0,0.0,0.0,-115.21,118.701,0.0630021
2969,3462.71,3.4924,0.0,0.0,0.0,-115.251,118.743,0.0657791
2970,3463.67,3.4918,0.0,0.0,0.0,-115.291,118.783,0.0585703
2971,3464.64,3.48621,0.0,0.0,0.0,-115.332,118.818,0.0528035
2972,3465.6,3.46673,0.0,0.0,0.0,-115.372,118.839,0.053924
2973,3466.57,3.45405,0.0,0.0,0.0,-115.412,118.866,0.0598126
2974,3467.53,3.45384,0.0,0.0,0.0,-115.453,118.907,0.0589969
2975,3468.49,3.44063,0.0,0.0,0.0,-115.493,118.934,0.0530524
2976,3469.46,3.43397,0.0,0.0,0.0,-115.534,118.967,0.0521676
2977,3470.42,3.44142,0.0,0.0,0.0,-115.574,119.015,0.0534883
2978,3471.39,3.44353,0.0,0.0,0.0,-115.614,119.058,0.0527124
2979,3472.35,3.44106,0.0,0.0,0.0,-115.655,119.096,0.0523644
2980,3473.32,3.44043,0.0,0.0,0.0,-115.695,119.135,0.0535956
2981,3474.28,3.43214,0.0,0.0,0.0,-115.735,119.168,0.0589935
2982,3475.24,3.43276,0.0,0.0,0.0,-115.776,119.209,0.0621422
2983,3476.21,3.43118,0.0,0.0,0.0,-115.816,119.247,0.0557234
2984,3477.17,3.41745,0.0,0.0,0.0,-115.857,119.274,0.0514938
2985,3478.14,3.41066,0.0,0.0,0.0,-115.897,119.308,0.0514837
2986,3479.1,3.38832,0.0,0.0,0.0,-115.937,119.326,0.0534034
2987,3480.07,3.38366,0.0,0.0,0.0,-115.978,119.361,0.0622034
2988,3481.03,3.38803,0.0,0.0,0.0,-116.018,119.406,0.072029
2989,3481.99,3.39551,0.0,0.0,0.0,-116.059,119.454,0.0820791
2990,3482.96,3.40534,0.0,0.0,0.0,-116.099,119.504,0.0750324
2991,3483.92,3.37799,0.0,0.0,0.0,-116.139,119.517,0.0580605
2992,3484.89,3.37481,0.0,0.0,0.0,-116.18,119.555,0.0554422
2993,3485.85,3.37291,0.0,0.0,0.0,-116.22,119.593,0.0567008
2994,3486.82,3.36741,0.0,0.0,0.0,-116.261,119.628,0.059312
2995,3487.78,3.36798,0.0,0.0,0.0,-116.301,119.669,0.0693903
2996,3488.74,3.39603,0.0,0.0,0.0,-116.341,119.737,0.0681613
2997,3489.71,3.38154,0.0,0.0,0.0,-116.382,119.763,0.0550035
2998,3490.67,3.37364,0.0,0.0,0.0,-116.422,119.796,0.0533974
2999,3491.64,3.37434,0.0,0.0,0.0,-116.463,119.837,0.0530025
3000,3492.6,3.36604,0.0,0.0,0.0,-116.503,119.869,0.0520969
3001,3493.57,3.35062,0.0,0.0,0.0,-116.543,119.894,0.0522189
3002,3494.53,3.34615,0.0,0.0,0.0,-116.584,119.93,0.0570759
3003,3495.49,3.34617,0.0,0.0,0.0,-116.624,119.97,0.0643078
3004,3496.46,3.35093,0.0,0.0,0.0,-116.665,120.015,0.0695436
3005,3497.42,3.35248,0.0,0.0,0.0,-116.705,120.057,0.0626576
3006,3498.39,3.3397,0.0,0.0,0.0,-116.745,120.085,0.0541204
3007,3499.35,3.33037,0.0,0.0,0.0,-116.786,120.116,0.0554202
3008,3500.32,3.33079,0.0,0.0,0.0,-116.826,120.157,0.0591443
3009,3501.28,3.31007,0.0,0.0,0.0,-116.866,120.177,0.0686396
3010,3502.24,3.27014,0.0,0.0,0.0,-116.907,120.177,0.0886887
3011,3503.21,3.2937,0.0,0.0,0.0,-116.947,120.241,0.10629
3012,3504.17,3.34082,0.0,0.0,0.0,-116.988,120.328,0.0949709
3013,3505.14,3.32978,0.0,0.0,0.0,-117.028,120.358,0.0735705
3014,3506.1,3.31647,0.0,0.0,0.0,-117.068,120.385,0.0596378
3015,3507.06,3.29735,0.0,0.0,0.0,-117.109,120.406,0.0542119
3016,3508.03,3.2743,0.0,0.0,0.0,-117.149,120.424,0.0606429
3017,3508.99,3.26358,0.0,0.0,0.0,-117.19,120.453,0.0865088
3018,3509.96,3.30094,0.0,0.0,0.0,-117.23,120.531,0.0914792
3019,3510.92,3.29723,0.0,0.0,0.0,-117.27,120.568,0.0703363
3020,3511.89,3.291,0.0,0.0,0.0,-117.311,120.602,0.0625681
3021,3512.85,3.27747,0.0,0.0,0.0,-117.351,120.629,0.0580897
3022,3513.81,3.27,0.0,0.0,0.0,-117.392,120.662,0.0551843
3023,3514.78,3.27076,0.0,0.0,0.0,-117.432,120.703,0.0523952
3024,3515.74,3.27651,0.0,0.0,0.0,-117.472,120.749,0.0515046
3025,3516.71,3.26988,0.0,0.0,0.0,-117.513,120.783,0.0531234
3026,3517.67,3.26037,0.0,0.0,0.0,-117.553,120.814,0.0572907
3027,3518.64,3.25546,0.0,0.0,0.0,-117.594,120.849,0.0619715
3028,3519.6,3.26648,0.0,0.0,0.0,-117.634,120.9,0.0620143
3029,3520.56,3.25855,0.0,0.0,0.0,-117.674,120.933,0.0564516
3030,3521.53,3.23399,0.0,0.0,0.0,-117.715,120.949,0.0635343
3031,3522.49,3.208,0.0,0.0,0.0,-117.755,120.963,0.0913796
3032,3523.46,3.2356,0.0,0.0,0.0,-117.795,121.031,0.106419
3033,3524.42,3.23318,0.0,0.0,0.0,-117.836,121.069,0.090459
3034,3525.39,3.21684,0.0,0.0,0.0,-117.876,121.093,0.0818152
3035,3526.35,3.19411,0.0,0.0,0.0,-117.917,121.111,0.0890637
3036,3527.31,3.20573,0.0,0.0,0.0,-117.957,121.163,0.10294
3037,3528.28,3.20603,0.0,0.0,0.0,-117.997,121.204,0.102052
3038,3529.24,3.22919,0.0,0.0,0.0,-118.038,121.267,0.0951032
3039,3530.21,3.21993,0.0,0.0,0.0,-118.078,121.298,0.0784684
3040,3531.17,3.20328,0.0,0.0,0.0,-118.119,121.322,0.0710202
3041,3532.14,3.19994,0.0,0.0,0.0,-118.159,121.359,0.0597985
3042,3533.1,3.18763,0.0,0.0,0.0,-118.199,121.387,0.0526148
3043,3534.06,3.17443,0.0,0.0,0.0,-118.24,121.414,0.0516792
3044,3535.03,3.15278,0.0,0.0,0.0,-118.28,121.433,0.0584854
3045,3535.99,3.15536,0.0,0.0,0.0,-118.321,121.476,0.0799935
3046,3536.96,3.19224,0.0,0.0,0.0,-118.361,121.553,0.0816165
3047,3537.92,3.16892,0.0,0.0,0.0,-118.401,121.57,0.0588906
3048,3538.89,3.15683,0.0,0.0,0.0,-118.442,121.599,0.0539524
3049,3539.85,3.15601,0.0,0.0,0.0,-118.482,121.638,0.0537877
3050,3540.81,3.15509,0.0,0.0,0.0,-118.523,121.678,0.0543481
3051,3541.78,3.13275,0.0,0.0,0.0,-118.563,121.696,0.0563844
3052,3542.74,3.11863,0.0,0.0,0.0,-118.603,121.722,0.0722723
3053,3543.71,3.10666,0.0,0.0,0.0,-118.644,121.75,0.0897815
3054,3544.67,3.09669,0.0,0.0,0.0,-118.684,121.781,0.11576
3055,3545.64,3.11658,0.0,0.0,0.0,-118.725,121.841,0.123986
3056,3546.6,3.11329,0.0,0.0,0.0,-118.765,121.878,0.122276
3057,3547.56,3.17001,0.0,0.0,0.0,-118.805,121.975,0.116138
3058,3548.53,3.15248,0.0,0.0,0.0,-118.846,121.998,0.0836504
3059,3549.49,3.10394,0.0,0.0,0.0,-118.886,121.99,0.0644055
3060,3550.46,3.07678,0.0,0.0,0.0,-118.926,122.003,0.0639354
3061,3551.42,3.04284,0.0,0.0,0.0,-118.967,122.01,0.0916703
3062,3552.39,3.09085,0.0,0.0,0.0,-119.007,122.098,0.118563
3063,3553.35,3.11395,0.0,0.0,0.0,-119.048,122.162,0.097605
3064,3554.31,3.10728,0.0,0.0,0.0,-119.088,122.195,0.0750189
3065,3555.28,3.09178,0.0,0.0,0.0,-119.128,122.22,0.0589052
3066,3556.24,3.07645,0.0,0.0,0.0,-119.169,122.245,0.0589369
3067,3557.21,3.08456,0.0,0.0,0.0,-119.209,122.294,0.0644995
3068,3558.17,3.06414,0.0,0.0,0.0,-119.25,122.314,0.0613592
3069,3559.14,3.03272,0.0,0.0,0.0,-119.29,122.323,0.0682507
3070,3560.1,3.05561,0.0,0.0,0.0,-119.33,122.386,0.0911466
3071,3561.06,3.06375,0.0,0.0,0.0,-119.371,122.435,0.0854966
3072,3562.03,3.03458,0.0,0.0,0.0,-119.411,122.446,0.0806291
3073,3562.99,3.01749,0.0,0.0,0.0,-119.452,122.469,0.097025
